0.0,9.946057598,10.0657043,9.592720118,9.822936812,8.784543571,9.279249514,9.537827819,9.289118595,9.788041732,9.422486064,9.348952472,9.999166771,10.44081357,10.34359595,10.1574654,10.57718479,11.56256406,11.88007353,9.910119261,9.426124885,10.05475019,10.27051418,10.06040927,8.924031873,8.751946998,9.204619427,9.736701572,9.404327219,9.280521702,9.389365216,9.691882901,10.72378836,12.12925414,12.33432947,10.99166634,8.290847023,8.472852598,9.97261831,10.22305912,8.576328752,7.7449322,7.855492331,8.284021877,8.967292509,9.777982761,9.734500442,9.907912084,11.00825539,11.78950072,12.17735475,13.96655734,12.27369642,9.636918452,10.45859548,10.33250724,8.514456839,8.626895215,9.360803261,8.555463828,8.207909426,8.412001574,9.283311479,10.10335873,10.48177381,11.65207422,12.06487683,10.53246125,9.85009929,11.03588214,10.51164749,8.367160983,7.124701903,7.737248518,8.826565287,9.484594604,9.672656722,9.359571681,9.4328455,10.64415207,11.8302694,12.60209301,13.2167665,11.73781602,10.74098147,11.73208094,11.22002344,8.651360206,8.229429693,8.468644701,8.176833345,7.832887096,8.514355874,9.089454186,10.6297867,11.90588096,12.87455041,10.90279869,8.741831268,9.620765849,10.60465392
0.0,7.300394411,7.433129172,7.59600451,8.106165744,8.89817877,9.495604039,10.61974152,11.93239132,11.64042364,9.647428242,10.81384094,12.17067566,11.07013463,7.94258601,6.963068979,7.434537947,8.493515424,9.196745852,9.537772405,11.31996604,12.76715063,12.37360312,13.3954302,11.99495961,11.07414456,12.53495573,11.12360008,8.443853843,7.988182437,7.839339084,8.015500571,7.887397031,7.620820072,9.224845884,11.09802579,11.58805147,11.86419333,10.41883461,10.6920383,11.73034584,10.89001613,8.134546559,7.09647188,7.541934098,8.985023501,9.483764859,10.01603744,10.41052941,11.48420562,12.1390137,14.06994315,12.48558848,11.41432428,12.56624533,11.06138015,8.317076607,8.103177597,8.199156633,8.61081818,8.108975473,7.860208959,8.897518778,9.400617968,10.07957719,11.31153227,11.48093195,11.33848838,12.5191479,11.80746641,8.569069732,6.954196421,7.441479807,8.631706539,9.355725623,9.385525983,9.832043877,11.38385167,11.92130797,12.3675778,12.82282089,11.49639233,12.53982802,12.26721443,8.730449322,7.290298275,8.013407099,8.542657143,8.791268285,8.314947214,8.452326648,9.598816662,10.25844308,11.73389112,11.88463925,10.94616191,12.05678804,11.82881228,9.138954042,7.232325099,6.907118023
0.0,8.111750353,8.14122806,8.548910944,7.973995125,8.483399713,9.577759159,10.61826186,11.78051467,11.15829904,10.81288073,12.07323883,12.14265567,9.368137409,7.317398711,7.17886053,7.993788913,9.037237095,9.652234167,10.49851887,11.72620109,12.46494061,13.83124406,12.81302796,11.34451111,12.63562153,11.72720415,9.12016148,8.093196989,8.387502706,8.183469527,7.702400066,7.578553748,7.998364808,8.725155978,9.775096052,12.01003856,11.71720866,12.48060721,13.496143,11.72203703,8.334263358,7.111332245,7.700207107,8.839772219,9.49716783,9.549321295,10.22631695,11.20750744,10.25058152,11.65213067,14.3627279,11.87302332,11.07485394,11.56902872,9.855777529,8.183431544,8.692963101,9.728509586,9.309084308,9.70066027,10.12512304,9.727475394,9.702464438,10.41958274,10.45585498,9.27043193,8.994673276,9.694207474,10.37250699,10.07852582,9.92002662,9.762265939,9.742307857,9.627744535,9.458143026,9.772626513,10.29663471,10.17794733,9.902123705,10.00674202,9.66001051,9.660095564,9.822146099,9.803206016,9.7665622,9.79784716,9.791336247,9.666553548,9.64306806,9.765257352,9.857550073,9.780799639,9.744065632,9.728323387,9.728360365,9.848182519,9.826825652,9.794961139,9.795546328,9.837939145
0.0,7.54125784,9.177722873,9.672795177,10.00118015,11.62126661,12.20793845,12.03484334,13.35168963,11.5231653,10.94440579,13.21767339,11.06328786,7.805243655,7.311879413,7.75659596,7.917961491,8.634771855,8.770390253,9.644934244,9.994932209,10.38305825,11.66562406,11.03923556,11.43989812,12.54087838,11.24596791,7.879928363,6.486209888,7.052155676,8.263142606,9.154067674,9.340778741,10.20764245,11.52965501,11.54910243,12.44212271,13.75050023,11.36733844,12.09918953,13.38344596,10.26932645,7.96686993,7.689028708,8.001215619,8.241470923,7.423173954,7.292601972,8.325593693,9.369326525,11.12670292,13.98784986,12.60410798,10.41494302,11.13238836,11.541197,9.747317081,7.54190039,7.161907666,8.105052973,8.717291037,8.469436971,8.850719693,9.915542192,10.62250669,11.7154141,13.64864223,12.4920847,11.83429519,13.04469871,12.03275492,8.271965092,7.964243205,9.013487116,10.12487345,10.40095602,9.349814376,8.79032265,8.805254485,9.442264164,10.45283741,9.947778183,9.502989952,9.569648043,9.907833478,10.55976678,10.54824273,10.59843671,9.882790326,9.669779063,9.660888015,9.662250946,9.738158941,9.826355269,9.862763915,9.949047332,9.95487012,9.90642567,9.962420377,9.704992874,9.608537014
0.0,7.46712521,7.820722818,7.946351475,8.135043839,9.397398249,10.15754155,11.02186179,12.4525257,11.0913456,12.1546002,12.39363823,9.807551561,7.198025445,6.331829717,7.090690979,8.461757258,9.415078054,10.19118484,11.02757584,11.71198769,12.08715535,13.61135438,11.87293897,11.91977267,13.22925158,10.31222919,8.082513159,8.143164059,8.394811785,7.874991947,7.24094191,7.47656103,8.166654725,9.090629784,10.84305366,13.47882179,12.09165725,11.2143302,11.89648982,11.08851326,8.265696457,7.287503273,7.663627726,8.355377811,8.929348187,9.404575922,10.16065096,10.9264255,10.58065207,12.52653831,14.16573784,11.22542847,11.09683483,11.95319471,9.786455945,8.379522915,8.693082519,9.301015138,9.669799102,9.842278489,9.490173159,9.493006321,9.469393286,9.768501605,9.926986335,9.478298076,9.189016973,9.491778556,10.66483663,10.5635051,9.981072985,9.956363323,9.566586363,9.960093256,10.26314251,9.791666631,10.11315013,9.735022765,9.581181743,9.594234723,9.932734496,10.14385189,9.938068176,9.896315569,9.789446506,9.783851611,9.787319643,9.735491969,9.834782105,9.874592277,9.760561346,9.752461082,9.825386889,9.759094632,9.760388043,9.754895754,9.734323643,9.780690815,9.741672945,9.755916401
0.0,10.02792314,9.462754123,8.377028762,9.101762411,10.26143633,11.03890891,10.68321795,10.20465797,8.944760643,7.984898219,7.522496494,8.508483031,10.31612944,11.79578791,12.70857165,12.27998117,11.78278876,11.30216734,10.54939201,9.611405855,9.171355476,10.68163135,12.79351552,12.26785252,10.38319714,10.0609699,9.766452433,9.706686141,10.29957533,10.74866652,10.84714624,12.49466583,13.58463714,12.05916054,11.24259099,10.75828765,9.130852376,8.162212955,7.662777499,7.22616056,7.559697227,9.190186244,10.5164815,9.974254444,9.398846829,9.438647961,9.669593802,8.443410082,8.343856612,11.11372579,14.23947131,13.86123835,12.6246059,11.58249731,9.475316834,9.267376138,9.579380894,10.09983813,9.321498079,7.913175937,8.276333539,9.606801387,11.12406442,11.68807635,10.51645276,13.00381452,13.70293553,13.15995977,12.92999893,10.17463675,8.195668206,7.0865631,6.705275728,7.370678098,8.595943756,9.495556816,10.11037939,10.52507713,10.28814417,11.01467777,10.46846132,10.06784904,9.963838121,10.55746661,11.01268108,10.92507279,11.83213192,13.11272736,13.23866495,11.5424446,10.61114662,11.2040652,11.1761037,10.03763715,7.831842796,6.832636479,8.16249447,10.71186,12.45269701,12.00367922
0.0,9.855085972,10.30041073,12.31267914,11.78318617,10.80582163,10.21611709,9.893818072,9.402967623,9.634826286,10.7883272,11.30917202,11.15821546,10.36679866,10.64382658,10.67501198,11.0670071,10.82746158,11.67562208,13.10720893,12.88680414,12.47311982,10.78448648,9.342357131,7.851792855,7.162792544,7.116424071,8.307263548,9.390667276,9.45583313,9.52296869,10.11550978,10.45549793,10.28221231,10.59895017,11.90273745,12.9386665,12.15487646,11.05424414,10.41444282,10.5003891,10.04757187,10.06183086,10.23978072,10.7393352,10.31649142,10.08943775,10.84011968,10.34949941,10.34094133,12.38146333,14.98213579,13.44629938,13.49851041,11.79953068,9.163060321,7.176480541,7.651037924,9.550382824,11.23286629,9.885202965,9.617804578,10.41554044,10.20454924,7.855735294,7.255503418,10.02906822,13.42757267,14.27682057,13.62769982,13.34408428,11.68790111,10.57653462,10.0348378,10.52865744,10.36702511,9.025060489,8.44194669,8.610663514,8.983323521,9.517040438,10.13646089,11.66572036,13.98654766,13.21372325,12.51226602,11.986293,9.24072165,6.21391043,6.470915541,8.037032484,10.21394213,10.1820875,9.116892935,9.673469838,10.63187346,10.25827508,9.536504017,9.676217163,10.85192428,12.99852258
0.0,10.66870362,14.08407562,15.44636439,12.54685178,11.45034426,11.56061779,10.37421425,9.638012986,9.123476251,9.36450614,10.07558928,10.27168906,9.156525336,9.42417082,10.77647038,11.00621825,10.43931333,11.00598319,10.47285239,9.947513104,10.20830653,11.06381985,11.90153523,12.58973264,12.27366884,12.41968059,12.27650862,10.9569358,11.01429199,11.26151304,10.3641547,10.75353182,11.72219166,14.51182932,14.44033519,13.29462181,12.19147005,9.133599179,8.208171394,8.702847148,9.944414712,10.23393659,8.02210457,7.726817943,7.431864604,7.39113648,6.587540877,7.447281002,12.86687958,15.45594251,15.57780552,13.23121014,11.77100076,9.847325765,9.442653161,9.655493981,10.49746146,10.3113144,9.362872669,9.327193655,9.586071765,10.18735989,10.9223818,11.96732929,12.91235452,11.97604243,11.63463045,12.10701071,10.0304223,7.569715534,7.146286517,7.630481812,8.948014764,10.17343449,10.06163278,8.97885234,8.689616855,8.89828086,8.7254367,9.351052178,10.21856314,11.09535513,12.34893507,12.87944331,11.77539101,12.38041205,12.43261038,10.98636337,10.48937617,11.50190156,11.82994441,10.13001394,8.690910647,7.948718026,8.500994031,9.093920245,9.454827515,10.45690577,11.59502771,14.61947306
0.0,11.47245164,12.83972451,15.45294988,14.85104719,11.10091135,9.323830838,8.415081753,7.331062289,8.033873728,9.558212608,13.20597145,13.10288096,12.01617703,12.25542428,12.14637746,11.11082249,12.28094592,12.40226636,12.64341181,13.12031386,11.19105264,8.942027918,8.75848604,9.043184359,10.22345984,10.89543967,10.32972743,10.26127054,10.8907922,10.12479226,10.85468106,11.64430662,11.4357935,9.9677541,9.382540308,11.29459449,10.71582355,9.951340046,11.1444518,12.62584068,12.95058482,10.55141966,9.699318612,9.240378285,8.413092447,7.417674126,8.205082211,9.970404124,13.77448211,14.69679346,18.58774309,10.85644896,6.946625686,7.265107914,9.632975292,10.38986954,9.686384339,9.578096682,9.524155511,10.1767432,10.35331237,9.551647482,9.655781733,9.135049858,8.976550816,9.267830984,9.725675169,10.14109368,10.32366389,9.914526141,9.961658573,10.28016317,9.912183836,9.589036753,9.702854841,10.08674028,10.51340156,11.11297047,9.776891527,9.661086087,9.910775668,9.452524606,9.879486656,9.762643192,9.735527627,9.881628744,9.943109926,9.804038708,9.736668692,9.81067123,9.804988919,9.776755969,9.708239031,9.744740282,9.800385361,9.716483065,9.696391259,9.848271598,9.737872864,9.636777041
0.0,10.14874633,11.33206754,11.93151651,11.14294099,11.22655572,12.10290041,12.46039825,11.39470015,10.85307081,10.76706882,10.62907225,9.198117265,8.606635128,9.370115493,9.240147298,10.76936317,12.68240392,12.74675126,13.13052419,14.13986023,12.82607565,9.6259338,7.54038733,7.88359834,9.303234264,10.18948838,8.751180124,8.218827423,7.855917716,8.147081708,8.563051881,9.2306447,11.89852487,13.71360733,13.37559382,12.96642753,11.37160996,8.91881122,8.601297781,9.566073225,11.3828295,11.36158978,9.926057149,9.676996008,9.808100476,9.967413334,10.10274272,10.74088823,12.52749853,15.66733537,16.22967944,8.702635257,6.05449234,6.197036206,9.382895905,11.64619361,11.2240518,10.3241265,8.831067639,8.865451749,8.670201043,9.002147138,10.59150898,10.2857035,8.823392104,8.287573641,9.250302936,10.044693,10.05449327,10.13150649,10.54265923,10.48209662,10.38781904,10.13077052,9.866471965,10.13831332,10.26330971,10.05464659,9.982734211,10.11195714,9.558863141,9.709199746,9.451229771,9.795686428,9.849761677,10.05382555,10.20915951,10.22171269,10.33590951,9.787006596,9.484309717,9.276695442,9.713085223,9.530842597,9.858703259,9.74979211,9.581704561,9.799088603,9.755558548,9.728202896
